3,0,2,48096,22631,0
3,0,3,48096,22887,0
3,0,4,48096,23143,0
3,0,5,48096,23399,0
3,0,6,48096,23655,0
3,0,7,48096,23911,0
3,0,8,48096,24167,0
3,1,0,48352,22119,0
3,1,1,48352,22375,1
3,1,2,48352,22631,0
3,1,3,48352,22887,0
3,1,4,48352,23143,0
3,1,5,48352,23399,0
3,1,6,48352,23655,3
3,1,7,48352,23911,1
3,1,8,48352,24167,0
3,2,0,48608,22119,0
3,2,1,48608,22375,0
3,2,2,48608,22631,0
3,2,3,48608,22887,0
3,2,4,48608,23143,0
3,2,5,48608,23399,0
3,2,6,48608,23655,0
3,2,7,48608,23911,0
3,2,8,48608,24167,0
3,3,0,48864,22119,0
3,3,1,48864,22375,0
3,3,2,48864,22631,0
3,3,3,48864,22887,0
3,3,4,48864,23143,1
3,3,5,48864,23399,0
3,4,0,49120,22119,3
3,4,1,49120,22375,0
3,4,2,49120,22631,0
3,4,3,49120,22887,0
3,4,4,49120,23143,0
3,4,5,49120,23399,0
3,4,6,49120,23655,2
3,5,0,49376,22119,0
3,5,1,49376,22375,0
3,5,2,49376,22631,1
3,5,3,49376,22887,0
3,5,4,49376,23143,0
3,5,5,49376,23399,0
3,5,6,49376,23655,0
3,6,0,49632,22119,1
3,6,1,49632,22375,0
3,6,2,49632,22631,1
3,6,3,49632,22887,0
3,6,4,49632,23143,2
3,6,5,49632,23399,1
3,6,6,49632,23655,3
3,7,0,49888,22119,2
3,7,1,49888,22375,0
3,7,2,49888,22631,1
3,7,3,49888,22887,1
3,7,4,49888,23143,0
3,7,5,49888,23399,2
3,7,6,49888,23655,3
3,7,7,49888,23911,0
3,7,8,49888,24167,2
3,8,0,50144,22119,0
3,8,1,50144,22375,0
3,8,2,50144,22631,1
3,8,3,50144,22887,0
3,8,4,50144,23143,0
3,8,5,50144,23399,2
3,8,6,50144,23655,0
3,8,7,50144,23911,0
3,8,8,50144,24167,0
3,9,0,50400,22119,1
3,9,1,50400,22375,1
3,9,2,50400,22631,2
3,9,3,50400,22887,1
3,9,4,50400,23143,1
3,9,5,50400,23399,1
3,9,6,50400,23655,1
3,9,7,50400,23911,1
3,9,8,50400,24167,2
3,10,1,50656,22375,0
3,10,2,50656,22631,2
3,10,3,50656,22887,0
3,10,4,50656,23143,2
3,10,5,50656,23399,2
3,10,6,50656,23655,1
3,10,7,50656,23911,2
3,10,8,50656,24167,1
3,11,2,50912,22631,1
3,11,3,50912,22887,0
3,11,4,50912,23143,0
3,11,5,50912,23399,1
3,12,3,51168,22887,1
3,12,4,51168,23143,2
3,12,5,51168,23399,2
4,0,1,46175,22183,2
4,0,2,46175,22439,0
4,0,3,46175,22695,2
4,0,4,46175,22951,1
4,1,0,46431,21927,2
4,1,1,46431,22183,3
4,1,2,46431,22439,1
4,1,3,46431,22695,3
4,1,4,46431,22951,2
4,1,5,46431,23207,3
4,2,0,46687,21927,2
4,2,1,46687,22183,1
4,2,2,46687,22439,2
4,2,3,46687,22695,2
4,2,4,46687,22951,0
4,2,5,46687,23207,1
4,3,0,46943,21927,1
4,3,1,46943,22183,0
4,3,2,46943,22439,1
4,3,3,46943,22695,2
4,3,4,46943,22951,2
4,3,5,46943,23207,1
4,4,0,47199,21927,2
4,4,1,47199,22183,0
4,4,2,47199,22439,0
4,4,3,47199,22695,2
4,4,4,47199,22951,0
4,4,5,47199,23207,0
4,5,0,47455,21927,0
4,5,1,47455,22183,1
4,5,2,47455,22439,0
5,0,6,22326,46614,2
5,0,7,22326,46870,0
5,0,8,22326,47126,3
5,0,9,22326,47382,0
5,1,4,22582,46102,2
5,1,5,22582,46358,2
5,1,6,22582,46614,2
5,1,7,22582,46870,0
5,1,8,22582,47126,2
5,1,9,22582,47382,2
5,2,4,22838,46102,1
5,2,5,22838,46358,3
5,2,6,22838,46614,2
5,2,7,22838,46870,0
5,2,8,22838,47126,3
5,2,9,22838,47382,0
5,3,3,23094,45846,1
5,3,4,23094,46102,3
5,3,5,23094,46358,1
5,3,6,23094,46614,0
5,3,7,23094,46870,0
5,3,8,23094,47126,0
5,3,9,23094,47382,1
5,3,11,23094,47894,0
5,3,12,23094,48150,1
5,3,13,23094,48406,0
5,4,3,23350,45846,2
5,4,4,23350,46102,0
5,4,5,23350,46358,1
5,4,6,23350,46614,2
5,4,7,23350,46870,0
5,4,8,23350,47126,0
5,4,9,23350,47382,2
5,4,10,23350,47638,0
5,4,11,23350,47894,1
5,4,12,23350,48150,0
5,4,13,23350,48406,0
5,4,14,23350,48662,0
5,5,2,23606,45590,0
5,5,3,23606,45846,0
5,5,4,23606,46102,2
5,5,5,23606,46358,0
5,5,6,23606,46614,0
5,5,7,23606,46870,3
5,5,8,23606,47126,0
5,5,9,23606,47382,0
5,5,10,23606,47638,1
5,5,11,23606,47894,1
5,5,12,23606,48150,0
5,5,13,23606,48406,0
5,5,14,23606,48662,0
5,5,15,23606,48918,0
5,6,1,23862,45334,2
5,6,2,23862,45590,0
5,6,3,23862,45846,0
5,6,4,23862,46102,0
5,6,5,23862,46358,0
5,6,6,23862,46614,2
5,6,7,23862,46870,0
5,6,8,23862,47126,0
5,6,9,23862,47382,0
5,6,10,23862,47638,0
5,6,11,23862,47894,1
5,6,12,23862,48150,0
5,6,13,23862,48406,0
5,6,14,23862,48662,1
5,6,15,23862,48918,1
5,7,2,24118,45590,2
5,7,3,24118,45846,0
5,7,4,24118,46102,2
5,7,5,24118,46358,2
5,7,6,24118,46614,2
5,7,7,24118,46870,2
5,7,8,24118,47126,2
5,7,9,24118,47382,2
5,7,10,24118,47638,2
5,7,11,24118,47894,2
5,7,12,24118,48150,2
5,7,13,24118,48406,2
5,7,14,24118,48662,2
5,7,15,24118,48918,2
5,7,16,24118,49174,0
5,7,17,24118,49430,1
5,8,2,24374,45590,2
5,8,3,24374,45846,1
5,8,4,24374,46102,2
5,8,5,24374,46358,2
5,8,6,24374,46614,1
5,8,7,24374,46870,2
5,8,8,24374,47126,1
5,8,9,24374,47382,3
5,8,10,24374,47638,2
5,8,11,24374,47894,2
5,8,12,24374,48150,2
5,8,13,24374,48406,2
5,8,14,24374,48662,2
5,8,15,24374,48918,2
5,8,16,24374,49174,1
5,8,17,24374,49430,0
5,8,18,24374,49686,1
5,9,3,24630,45846,2
5,9,4,24630,46102,1
5,9,5,24630,46358,0
5,9,6,24630,46614,0
5,9,7,24630,46870,2
5,9,8,24630,47126,0
5,9,9,24630,47382,2
5,9,10,24630,47638,2
5,9,11,24630,47894,2
5,9,12,24630,48150,2
5,9,13,24630,48406,2
5,9,14,24630,48662,1
5,9,15,24630,48918,1
5,9,16,24630,49174,2
5,9,17,24630,49430,1
5,9,18,24630,49686,0
5,10,4,24886,46102,2
5,10,5,24886,46358,0
5,10,6,24886,46614,2
5,10,7,24886,46870,1
5,10,8,24886,47126,0
5,10,9,24886,47382,1
5,10,10,24886,47638,3
5,10,11,24886,47894,2
5,10,12,24886,48150,2
5,10,13,24886,48406,2
5,10,14,24886,48662,0
5,10,15,24886,48918,2
5,10,16,24886,49174,1
5,10,17,24886,49430,2
5,11,3,25142,45846,2
5,11,4,25142,46102,2
5,11,5,25142,46358,2
5,11,6,25142,46614,1
5,11,7,25142,46870,0
5,11,8,25142,47126,2
5,11,9,25142,47382,0
5,11,10,25142,47638,3
5,11,11,25142,47894,0
5,11,12,25142,48150,0
5,11,13,25142,48406,2
5,11,14,25142,48662,0
5,11,15,25142,48918,0
5,11,16,25142,49174,2
5,11,17,25142,49430,0
5,12,1,25398,45334,0
5,12,2,25398,45590,1
5,12,3,25398,45846,2
5,12,4,25398,46102,0
5,12,5,25398,46358,0
5,12,6,25398,46614,0
5,12,7,25398,46870,0
5,12,8,25398,47126,3
5,12,9,25398,47382,0
5,12,10,25398,47638,1
5,12,11,25398,47894,0
5,12,12,25398,48150,0
5,12,13,25398,48406,3
5,12,14,25398,48662,0
5,12,15,25398,48918,1
5,12,16,25398,49174,2
5,12,17,25398,49430,0
5,13,1,25654,45334,0
5,13,2,25654,45590,0
5,13,3,25654,45846,1
5,13,4,25654,46102,0
5,13,5,25654,46358,3
5,13,6,25654,46614,0
5,13,7,25654,46870,2
5,13,8,25654,47126,0
5,13,9,25654,47382,3
5,13,10,25654,47638,0
5,13,11,25654,47894,1
5,13,12,25654,48150,2
5,13,13,25654,48406,0
5,13,14,25654,48662,3
5,13,15,25654,48918,0
5,13,16,25654,49174,2
5,13,17,25654,49430,0
5,14,1,25910,45334,1
5,14,2,25910,45590,0
5,14,3,25910,45846,0
5,14,4,25910,46102,3
5,14,5,25910,46358,0
5,14,6,25910,46614,0
5,14,7,25910,46870,3
5,14,8,25910,47126,0
5,14,9,25910,47382,0
5,14,10,25910,47638,3
5,14,11,25910,47894,0
5,14,12,25910,48150,2
5,14,13,25910,48406,3
5,14,14,25910,48662,3
5,14,15,25910,48918,1
5,14,16,25910,49174,0
5,14,17,25910,49430,1
5,15,0,26166,45078,0
5,15,1,26166,45334,0
5,15,2,26166,45590,3
5,15,3,26166,45846,2
5,15,4,26166,46102,0
5,15,5,26166,46358,0
5,15,6,26166,46614,0
5,15,7,26166,46870,0
5,15,8,26166,47126,0
5,15,9,26166,47382,0
5,15,10,26166,47638,3
5,15,11,26166,47894,0
5,15,12,26166,48150,2
5,15,13,26166,48406,1
5,15,14,26166,48662,0
5,15,15,26166,48918,0
5,15,16,26166,49174,0
5,15,17,26166,49430,0
5,16,0,26422,45078,0
5,16,1,26422,45334,0
5,16,2,26422,45590,1
5,16,3,26422,45846,2
5,16,4,26422,46102,2
5,16,5,26422,46358,3
5,16,6,26422,46614,1
5,16,7,26422,46870,0
5,16,8,26422,47126,0
5,16,9,26422,47382,2
5,16,10,26422,47638,0
5,16,11,26422,47894,2
5,16,12,26422,48150,1
5,16,13,26422,48406,0
5,16,14,26422,48662,2
5,16,15,26422,48918,0
5,16,16,26422,49174,2
5,16,17,26422,49430,0
5,17,0,26678,45078,0
5,17,1,26678,45334,0
5,17,2,26678,45590,2
5,17,3,26678,45846,1
5,17,4,26678,46102,2
5,17,5,26678,46358,1
5,17,6,26678,46614,2
5,17,7,26678,46870,1
5,17,8,26678,47126,2
5,17,9,26678,47382,2
5,17,10,26678,47638,2
5,17,11,26678,47894,2
5,17,12,26678,48150,0
5,17,13,26678,48406,2
5,17,14,26678,48662,1
5,17,15,26678,48918,3
5,17,16,26678,49174,0
5,17,17,26678,49430,1
5,18,5,26934,46358,0
5,18,6,26934,46614,0
5,18,7,26934,46870,2
5,18,8,26934,47126,0
5,18,9,26934,47382,2
5,18,10,26934,47638,3
5,18,11,26934,47894,2
5,18,12,26934,48150,0
5,18,13,26934,48406,2
5,18,14,26934,48662,2
5,18,15,26934,48918,0
5,18,16,26934,49174,3
5,18,17,26934,49430,1
5,19,7,27190,46870,2
5,19,8,27190,47126,1
5,19,9,27190,47382,0
5,19,10,27190,47638,0
5,19,11,27190,47894,1
5,19,12,27190,48150,2
5,19,13,27190,48406,2
5,19,14,27190,48662,2
5,19,15,27190,48918,2
5,20,9,27446,47382,2
5,20,10,27446,47638,2
5,20,11,27446,47894,2
5,20,12,27446,48150,2
5,20,13,27446,48406,2
5,20,14,27446,48662,3
5,21,10,27702,47638,2
5,21,11,27702,47894,2
5,21,12,27702,48150,2
6,0,7,37176,52282,0
6,0,8,37176,52538,1
6,0,9,37176,52794,2
6,0,10,37176,53050,2
6,0,11,37176,53306,2
6,1,6,37432,52026,2
6,1,7,37432,52282,2
6,1,8,37432,52538,2
6,1,9,37432,52794,2
6,1,10,37432,53050,1
6,1,11,37432,53306,2
6,2,6,37688,52026,0
6,2,7,37688,52282,3
6,2,8,37688,52538,2
6,2,9,37688,52794,2
6,2,10,37688,53050,2
6,2,11,37688,53306,0
6,3,5,37944,51770,2
6,3,6,37944,52026,1
6,3,7,37944,52282,0
6,3,8,37944,52538,2
6,3,9,37944,52794,2
6,3,10,37944,53050,0
6,3,11,37944,53306,2
6,4,6,38200,52026,3
6,4,7,38200,52282,2
6,4,8,38200,52538,0
6,4,9,38200,52794,0
6,4,10,38200,53050,0
6,4,11,38200,53306,1
6,5,5,38456,51770,2
6,5,6,38456,52026,0
6,5,7,38456,52282,0
6,5,8,38456,52538,0
6,5,9,38456,52794,2
6,5,10,38456,53050,0
6,6,4,38712,51514,1
6,6,5,38712,51770,1
6,6,6,38712,52026,3
6,6,7,38712,52282,1
6,6,8,38712,52538,1
6,6,9,38712,52794,1
6,6,10,38712,53050,1
6,7,3,38968,51258,1
6,7,4,38968,51514,2
6,7,5,38968,51770,2
6,7,6,38968,52026,1
6,7,7,38968,52282,3
6,7,8,38968,52538,3
6,7,9,38968,52794,2
6,7,10,38968,53050,0
6,8,2,39224,51002,1
6,8,3,39224,51258,2
6,8,4,39224,51514,0
6,8,5,39224,51770,0
6,8,6,39224,52026,2
6,8,7,39224,52282,2
6,8,8,39224,52538,1
6,8,9,39224,52794,1
6,9,1,39480,50746,1
6,9,2,39480,51002,3
6,9,3,39480,51258,0
6,9,4,39480,51514,0
6,9,5,39480,51770,2
6,9,6,39480,52026,1
6,9,7,39480,52282,2
6,9,8,39480,52538,2
6,9,9,39480,52794,1
6,10,0,39736,50490,2
6,10,1,39736,50746,2
6,10,2,39736,51002,1
6,10,3,39736,51258,0
6,10,4,39736,51514,2
6,10,5,39736,51770,0
6,10,6,39736,52026,2
6,10,7,39736,52282,2
6,10,8,39736,52538,2
6,11,0,39992,50490,0
6,11,1,39992,50746,1
6,11,2,39992,51002,2
6,11,3,39992,51258,0
6,11,4,39992,51514,2
6,11,5,39992,51770,0
6,11,6,39992,52026,2
6,11,7,39992,52282,3
6,12,0,40248,50490,3
6,12,1,40248,50746,1
6,12,2,40248,51002,1
6,12,3,40248,51258,2
6,12,4,40248,51514,1
6,12,5,40248,51770,2
6,12,6,40248,52026,1
6,12,7,40248,52282,2
6,13,0,40504,50490,2
6,13,1,40504,50746,2
6,13,2,40504,51002,1
6,13,3,40504,51258,3
6,13,4,40504,51514,1
6,13,5,40504,51770,0
6,13,6,40504,52026,2
6,14,0,40760,50490,2
6,14,1,40760,50746,1
6,14,2,40760,51002,1
6,14,3,40760,51258,0
6,14,4,40760,51514,0
6,15,0,41016,50490,0
6,15,1,41016,50746,1
6,15,2,41016,51002,2
6,15,3,41016,51258,2
6,16,0,41272,50490,3
6,16,1,41272,50746,2
6,16,2,41272,51002,2
7,0,3,23132,15466,2
7,0,4,23132,15722,0
7,0,5,23132,15978,2
7,0,6,23132,16234,2
7,0,7,23132,16490,1
7,1,2,23388,15210,2
7,1,3,23388,15466,2
7,1,4,23388,15722,0
7,1,5,23388,15978,0
7,1,6,23388,16234,2
7,1,7,23388,16490,1
7,2,2,23644,15210,2
7,2,3,23644,15466,0
7,2,4,23644,15722,3
7,2,5,23644,15978,2
7,2,6,23644,16234,2
7,2,7,23644,16490,1
7,3,1,23900,14954,2
7,3,2,23900,15210,2
7,3,3,23900,15466,1
7,3,4,23900,15722,2
7,3,5,23900,15978,3
7,3,6,23900,16234,1
7,3,7,23900,16490,0
7,4,0,24156,14698,3
7,4,1,24156,14954,3
7,4,2,24156,15210,2
7,4,3,24156,15466,1
7,4,4,24156,15722,1
7,4,5,24156,15978,0
7,4,6,24156,16234,0
7,5,0,24412,14698,3
7,5,1,24412,14954,1
7,5,2,24412,15210,3
7,5,3,24412,15466,2
7,5,4,24412,15722,0
7,5,5,24412,15978,3
7,5,6,24412,16234,3
7,6,0,24668,14698,1
7,6,1,24668,14954,0
7,6,2,24668,15210,0
7,6,3,24668,15466,0
7,6,4,24668,15722,2
7,6,5,24668,15978,0
7,6,6,24668,16234,3
7,7,0,24924,14698,0
7,7,1,24924,14954,2
7,7,2,24924,15210,3
7,7,3,24924,15466,0
7,7,4,24924,15722,1
7,7,5,24924,15978,0
7,7,6,24924,16234,0
7,8,0,25180,14698,1
7,8,1,25180,14954,1
7,8,2,25180,15210,0
7,8,3,25180,15466,0
7,8,4,25180,15722,1
7,8,5,25180,15978,2
7,9,1,25436,14954,1
7,9,2,25436,15210,1
7,9,3,25436,15466,1
7,9,4,25436,15722,1
8,0,0,16338,16664,0
8,0,1,16338,16920,3
8,1,0,16594,16664,3
8,1,1,16594,16920,3
8,2,0,16850,16664,1
8,2,1,16850,16920,0
8,3,0,17106,16664,2
8,3,1,17106,16920,1
9,0,3,20422,34940,2
9,0,4,20422,35196,0
9,0,5,20422,35452,0
9,0,6,20422,35708,0
9,0,7,20422,35964,0
9,0,8,20422,36220,0
9,1,2,20678,34684,0
9,1,3,20678,34940,0
9,1,4,20678,35196,1
9,1,5,20678,35452,0
9,1,6,20678,35708,2
9,1,7,20678,35964,1
9,1,8,20678,36220,2
9,1,9,20678,36476,1
9,2,0,20934,34172,1
9,2,1,20934,34428,2
9,2,2,20934,34684,2
9,2,3,20934,34940,1
9,2,4,20934,35196,2
9,2,5,20934,35452,2
9,2,6,20934,35708,1
9,2,7,20934,35964,1
9,2,8,20934,36220,0
9,2,9,20934,36476,0
9,3,0,21190,34172,2
9,3,1,21190,34428,1
9,3,2,21190,34684,0
9,3,3,21190,34940,0
9,3,4,21190,35196,2
9,3,5,21190,35452,2
9,3,6,21190,35708,2
9,3,7,21190,35964,1
9,3,8,21190,36220,2
9,4,1,21446,34428,2
9,4,2,21446,34684,2
9,4,3,21446,34940,1
9,4,4,21446,35196,1
9,4,5,21446,35452,1
9,4,6,21446,35708,1
9,4,7,21446,35964,2
9,4,8,21446,36220,2
9,5,1,21702,34428,2
9,5,2,21702,34684,2
9,5,3,21702,34940,1
9,5,4,21702,35196,1
9,5,5,21702,35452,1
9,5,6,21702,35708,0
9,5,7,21702,35964,2
9,5,8,21702,36220,1
9,6,0,21958,34172,1
9,6,1,21958,34428,1
9,6,2,21958,34684,3
9,6,3,21958,34940,3
9,6,4,21958,35196,2
9,6,5,21958,35452,2
9,6,6,21958,35708,1
9,6,7,21958,35964,1
9,6,8,21958,36220,1
9,7,0,22214,34172,1
9,7,1,22214,34428,2
9,7,2,22214,34684,2
9,7,3,22214,34940,0
9,7,4,22214,35196,2
9,7,5,22214,35452,0
9,7,6,22214,35708,0
9,7,7,22214,35964,2
9,8,0,22470,34172,2
9,8,1,22470,34428,2
9,8,2,22470,34684,2
9,8,3,22470,34940,1
9,8,4,22470,35196,1
9,8,5,22470,35452,1
9,8,6,22470,35708,2
9,9,0,22726,34172,2
9,9,1,22726,34428,2
9,9,2,22726,34684,1
9,9,3,22726,34940,1
9,9,4,22726,35196,1
9,9,5,22726,35452,0
9,10,2,22982,34684,1
9,10,3,22982,34940,1
9,10,4,22982,35196,1
10,0,17,15306,36816,2
10,0,18,15306,37072,3
10,0,19,15306,37328,2
10,0,20,15306,37584,2
10,0,21,15306,37840,2
10,0,22,15306,38096,1
10,1,16,15562,36560,2
10,1,17,15562,36816,2
10,1,18,15562,37072,2
10,1,19,15562,37328,2
10,1,20,15562,37584,2
10,1,21,15562,37840,2
10,1,22,15562,38096,1
10,2,11,15818,35280,1
10,2,12,15818,35536,2
10,2,13,15818,35792,1
10,2,14,15818,36048,1
10,2,15,15818,36304,1
10,2,16,15818,36560,1
10,2,17,15818,36816,2
10,2,18,15818,37072,1
10,2,19,15818,37328,1
10,2,20,15818,37584,2
10,2,21,15818,37840,2
10,2,22,15818,38096,2
10,3,8,16074,34512,0
10,3,9,16074,34768,3
10,3,10,16074,35024,1
10,3,11,16074,35280,2
10,3,12,16074,35536,2
10,3,13,16074,35792,3
10,3,14,16074,36048,2
10,3,15,16074,36304,1
10,3,16,16074,36560,2
10,3,17,16074,36816,1
10,3,18,16074,37072,2
10,3,19,16074,37328,2
10,3,20,16074,37584,3
10,3,21,16074,37840,1
10,3,22,16074,38096,3
10,4,5,16330,33744,2
10,4,6,16330,34000,2
10,4,7,16330,34256,3
10,4,8,16330,34512,0
10,4,9,16330,34768,1
10,4,10,16330,35024,2
10,4,11,16330,35280,1
10,4,12,16330,35536,2
10,4,13,16330,35792,2
10,4,14,16330,36048,2
10,4,15,16330,36304,2
10,4,16,16330,36560,1
10,4,17,16330,36816,1
10,4,18,16330,37072,1
10,4,19,16330,37328,2
10,4,20,16330,37584,0
10,4,21,16330,37840,2
10,4,22,16330,38096,1
10,5,3,16586,33232,2
10,5,4,16586,33488,1
10,5,5,16586,33744,2
10,5,6,16586,34000,1
10,5,7,16586,34256,2
10,5,8,16586,34512,2
10,5,9,16586,34768,1
10,5,10,16586,35024,1
10,5,11,16586,35280,2
10,5,12,16586,35536,1
10,5,13,16586,35792,1
10,5,14,16586,36048,2
10,5,15,16586,36304,2
10,5,16,16586,36560,2
10,5,17,16586,36816,2
10,5,18,16586,37072,2
10,5,19,16586,37328,1
10,5,20,16586,37584,1
10,5,21,16586,37840,2
10,5,22,16586,38096,1
10,6,3,16842,33232,2
10,6,4,16842,33488,1
10,6,5,16842,33744,1
10,6,6,16842,34000,1
10,6,7,16842,34256,2
10,6,8,16842,34512,1
10,6,9,16842,34768,1
10,6,10,16842,35024,2
10,6,11,16842,35280,2
10,6,12,16842,35536,2
10,6,13,16842,35792,2
10,6,14,16842,36048,1
10,6,15,16842,36304,1
10,6,16,16842,36560,1
10,6,17,16842,36816,1
10,6,18,16842,37072,1
10,6,19,16842,37328,1
10,6,20,16842,37584,2
10,6,21,16842,37840,2
10,6,22,16842,38096,1
10,7,2,17098,32976,2
10,7,3,17098,33232,1
10,7,4,17098,33488,1
10,7,5,17098,33744,1
10,7,6,17098,34000,1
10,7,7,17098,34256,2
10,7,8,17098,34512,2
10,7,9,17098,34768,3
10,7,10,17098,35024,2
10,7,11,17098,35280,1
10,7,12,17098,35536,1
10,7,13,17098,35792,0
10,7,14,17098,36048,2
10,7,15,17098,36304,2
10,7,16,17098,36560,2
10,7,17,17098,36816,2
10,7,18,17098,37072,2
10,7,19,17098,37328,1
10,7,20,17098,37584,0
10,7,21,17098,37840,1
10,7,22,17098,38096,1
10,8,0,17354,32464,1
10,8,1,17354,32720,1
10,8,2,17354,32976,1
10,8,3,17354,33232,2
10,8,4,17354,33488,0
10,8,5,17354,33744,1
10,8,6,17354,34000,1
10,8,7,17354,34256,2
10,8,8,17354,34512,1
10,8,9,17354,34768,2
10,8,10,17354,35024,1
10,8,11,17354,35280,1
10,8,12,17354,35536,1
10,8,13,17354,35792,1
10,8,14,17354,36048,2
10,8,15,17354,36304,1
10,8,16,17354,36560,1
10,8,17,17354,36816,2
10,8,18,17354,37072,2
10,8,19,17354,37328,1
10,8,20,17354,37584,2
10,8,21,17354,37840,2
10,8,22,17354,38096,0
10,9,0,17610,32464,1
10,9,1,17610,32720,0
10,9,2,17610,32976,2
10,9,3,17610,33232,2
10,9,4,17610,33488,1
10,9,5,17610,33744,1
10,9,6,17610,34000,1
10,9,7,17610,34256,1
10,9,8,17610,34512,2
10,9,9,17610,34768,2
10,9,10,17610,35024,1
10,9,11,17610,35280,1
10,9,12,17610,35536,1
10,9,13,17610,35792,1
10,9,14,17610,36048,2
10,9,15,17610,36304,2
10,9,16,17610,36560,0
10,9,17,17610,36816,1
10,9,18,17610,37072,2
10,9,19,17610,37328,0
10,9,20,17610,37584,2
10,9,21,17610,37840,2
10,9,22,17610,38096,2
10,10,0,17866,32464,2
10,10,1,17866,32720,1
10,10,2,17866,32976,1
10,10,3,17866,33232,2
10,10,4,17866,33488,2
10,10,5,17866,33744,2
10,10,6,17866,34000,1
10,10,7,17866,34256,1
10,10,8,17866,34512,2
10,10,9,17866,34768,1
10,10,10,17866,35024,2
10,10,11,17866,35280,2
10,10,12,17866,35536,2
10,10,14,17866,36048,1
10,10,15,17866,36304,0
10,10,16,17866,36560,1
10,10,17,17866,36816,1
10,10,18,17866,37072,2
10,10,19,17866,37328,2
10,10,20,17866,37584,2
10,10,21,17866,37840,2
10,10,22,17866,38096,2
10,11,0,18122,32464,1
10,11,1,18122,32720,1
10,11,2,18122,32976,1
10,11,3,18122,33232,1
10,11,4,18122,33488,1
10,11,5,18122,33744,1
10,11,6,18122,34000,2
10,11,7,18122,34256,1
10,11,8,18122,34512,2
10,11,9,18122,34768,2
10,11,18,18122,37072,1
10,11,19,18122,37328,2
10,11,20,18122,37584,1
10,11,21,18122,37840,0
10,11,22,18122,38096,2
10,11,23,18122,38352,1
10,12,0,18378,32464,3
10,12,1,18378,32720,2
10,12,2,18378,32976,2
10,12,3,18378,33232,2
10,12,4,18378,33488,1
10,12,5,18378,33744,1
10,12,6,18378,34000,2
10,12,7,18378,34256,0
10,12,10,18378,35024,2
10,12,11,18378,35280,2
10,12,12,18378,35536,2
10,12,13,18378,35792,2
10,13,0,18634,32464,2
10,13,1,18634,32720,1
10,13,2,18634,32976,3
10,13,3,18634,33232,2
10,13,4,18634,33488,1
10,13,5,18634,33744,1
10,13,6,18634,34000,2
10,13,7,18634,34256,1
10,13,8,18634,34512,1
10,13,9,18634,34768,1
10,13,10,18634,35024,1
10,13,11,18634,35280,1
10,13,12,18634,35536,1
10,13,13,18634,35792,2
10,14,0,18890,32464,0
10,14,1,18890,32720,2
10,14,2,18890,32976,2
10,14,3,18890,33232,2
10,14,4,18890,33488,2
10,14,5,18890,33744,1
10,14,6,18890,34000,1
10,14,7,18890,34256,3
10,14,8,18890,34512,1
10,14,9,18890,34768,1
